ICMP,Test_Date,Incubation_time,BioRep,TechRep,Bacteria,Additives,ZOI_mm
18216,20210210,Day 3,1,1,S. aureus,0.1ng/mL LPS,0
18216,20210210,Day 3,1,2,S. aureus,0.1ng/mL LPS,0
18216,20210210,Day 3,1,1,S. aureus,100ng/mL LPS,0
18216,20210210,Day 3,1,2,S. aureus,100ng/mL LPS,0
18216,20210210,Day 3,1,1,S. aureus,0.1ng/mL LTA,0
18216,20210210,Day 3,1,2,S. aureus,0.1ng/mL LTA,0
18216,20210210,Day 3,1,1,S. aureus,100ng/mL LTA,0
18216,20210210,Day 3,1,2,S. aureus,100ng/mL LTA,0
18216,20210210,Day 3,1,1,S. aureus,Autoclaved bacteria,0
18216,20210210,Day 3,1,2,S. aureus,Autoclaved bacteria,0
18216,20210210,Day 3,1,1,S. aureus,Fungi alone,0
18216,20210210,Day 3,1,2,S. aureus,Fungi alone,0
19872,20210210,Day 3,1,1,E. coli,0.1ng/mL LPS,0
19872,20210210,Day 3,1,2,E. coli,0.1ng/mL LPS,0
19872,20210210,Day 3,1,1,E. coli,100ng/mL LPS,0
19872,20210210,Day 3,1,2,E. coli,100ng/mL LPS,0
19872,20210210,Day 3,1,1,E. coli,0.1ng/mL LTA,0
19872,20210210,Day 3,1,2,E. coli,0.1ng/mL LTA,0
19872,20210210,Day 3,1,1,E. coli,100ng/mL LTA,0
19872,20210210,Day 3,1,2,E. coli,100ng/mL LTA,0
19872,20210210,Day 3,1,1,E. coli,Autoclaved bacteria,0
19872,20210210,Day 3,1,2,E. coli,Autoclaved bacteria,0
19872,20210210,Day 3,1,1,E. coli,Fungi alone,0
19872,20210210,Day 3,1,2,E. coli,Fungi alone,0
19872,20210210,Day 3,1,1,S. aureus,0.1ng/mL LPS,0
19872,20210210,Day 3,1,2,S. aureus,0.1ng/mL LPS,0
19872,20210210,Day 3,1,1,S. aureus,100ng/mL LPS,0
19872,20210210,Day 3,1,2,S. aureus,100ng/mL LPS,0
19872,20210210,Day 3,1,1,S. aureus,0.1ng/mL LTA,0
19872,20210210,Day 3,1,2,S. aureus,0.1ng/mL LTA,0
19872,20210210,Day 3,1,1,S. aureus,100ng/mL LTA,0
19872,20210210,Day 3,1,2,S. aureus,100ng/mL LTA,0
19872,20210210,Day 3,1,1,S. aureus,Autoclaved bacteria,0
19872,20210210,Day 3,1,2,S. aureus,Autoclaved bacteria,0
19872,20210210,Day 3,1,1,S. aureus,Fungi alone,0
19872,20210210,Day 3,1,2,S. aureus,Fungi alone,0
21487,20210210,Day 3,1,1,E. coli,0.1ng/mL LPS,0
21487,20210210,Day 3,1,2,E. coli,0.1ng/mL LPS,0
21487,20210210,Day 3,1,1,E. coli,100ng/mL LPS,0
21487,20210210,Day 3,1,2,E. coli,100ng/mL LPS,0
21487,20210210,Day 3,1,1,E. coli,0.1ng/mL LTA,0
21487,20210210,Day 3,1,2,E. coli,0.1ng/mL LTA,0
21487,20210210,Day 3,1,1,E. coli,100ng/mL LTA,0
21487,20210210,Day 3,1,2,E. coli,100ng/mL LTA,0
21487,20210210,Day 3,1,1,E. coli,Autoclaved bacteria,0
21487,20210210,Day 3,1,2,E. coli,Autoclaved bacteria,0
21487,20210210,Day 3,1,1,E. coli,Fungi alone,0
21487,20210210,Day 3,1,2,E. coli,Fungi alone,0
21487,20210210,Day 3,1,1,S. aureus,0.1ng/mL LPS,0
21487,20210210,Day 3,1,2,S. aureus,0.1ng/mL LPS,0
21487,20210210,Day 3,1,1,S. aureus,100ng/mL LPS,0
21487,20210210,Day 3,1,2,S. aureus,100ng/mL LPS,0
21487,20210210,Day 3,1,1,S. aureus,0.1ng/mL LTA,0
21487,20210210,Day 3,1,2,S. aureus,0.1ng/mL LTA,0
21487,20210210,Day 3,1,1,S. aureus,100ng/mL LTA,0
21487,20210210,Day 3,1,2,S. aureus,100ng/mL LTA,0
21487,20210210,Day 3,1,1,S. aureus,Autoclaved bacteria,0
21487,20210210,Day 3,1,2,S. aureus,Autoclaved bacteria,0
21487,20210210,Day 3,1,1,S. aureus,Fungi alone,0
21487,20210210,Day 3,1,2,S. aureus,Fungi alone,0
CON,20210210,Day 3,1,1,E. coli,CON control,0
CON,20210210,Day 3,1,2,E. coli,CON control,0
CON,20210210,Day 3,1,1,E. coli,PDB control,0
CON,20210210,Day 3,1,2,E. coli,PDB control,0
CON,20210210,Day 3,1,1,S. aureus,CON control,0
CON,20210210,Day 3,1,2,S. aureus,CON control,0
CON,20210210,Day 3,1,1,S. aureus,PDB control,0
CON,20210210,Day 3,1,2,S. aureus,PDB control,0
5444,20210210,Day 7,1,1,E. coli,0.1ng/mL LPS,0
5444,20210210,Day 7,1,2,E. coli,0.1ng/mL LPS,0
5444,20210210,Day 7,1,1,E. coli,100ng/mL LPS,0
5444,20210210,Day 7,1,2,E. coli,100ng/mL LPS,0
5444,20210210,Day 7,1,1,E. coli,0.1ng/mL LTA,0
5444,20210210,Day 7,1,2,E. coli,0.1ng/mL LTA,0
5444,20210210,Day 7,1,1,E. coli,100ng/mL LTA,0
5444,20210210,Day 7,1,2,E. coli,100ng/mL LTA,0
5444,20210210,Day 7,1,1,E. coli,Autoclaved bacteria,0
5444,20210210,Day 7,1,2,E. coli,Autoclaved bacteria,0
5444,20210210,Day 7,1,1,E. coli,Fungi alone,0
5444,20210210,Day 7,1,2,E. coli,Fungi alone,0
5444,20210210,Day 7,1,1,S. aureus,0.1ng/mL LPS,0
5444,20210210,Day 7,1,2,S. aureus,0.1ng/mL LPS,0
5444,20210210,Day 7,1,1,S. aureus,100ng/mL LPS,0
5444,20210210,Day 7,1,2,S. aureus,100ng/mL LPS,0
5444,20210210,Day 7,1,1,S. aureus,0.1ng/mL LTA,0
5444,20210210,Day 7,1,2,S. aureus,0.1ng/mL LTA,0
5444,20210210,Day 7,1,1,S. aureus,100ng/mL LTA,0
5444,20210210,Day 7,1,2,S. aureus,100ng/mL LTA,0
5444,20210210,Day 7,1,1,S. aureus,Autoclaved bacteria,0
5444,20210210,Day 7,1,2,S. aureus,Autoclaved bacteria,0
5444,20210210,Day 7,1,1,S. aureus,Fungi alone,0
5444,20210210,Day 7,1,2,S. aureus,Fungi alone,0
16893,20210210,Day 7,1,1,E. coli,0.1ng/mL LPS,0
16893,20210210,Day 7,1,2,E. coli,0.1ng/mL LPS,0
16893,20210210,Day 7,1,1,E. coli,100ng/mL LPS,0
16893,20210210,Day 7,1,2,E. coli,100ng/mL LPS,0
16893,20210210,Day 7,1,1,E. coli,0.1ng/mL LTA,0
16893,20210210,Day 7,1,2,E. coli,0.1ng/mL LTA,0
16893,20210210,Day 7,1,1,E. coli,100ng/mL LTA,0
16893,20210210,Day 7,1,2,E. coli,100ng/mL LTA,0
16893,20210210,Day 7,1,1,E. coli,Autoclaved bacteria,0
16893,20210210,Day 7,1,2,E. coli,Autoclaved bacteria,0
16893,20210210,Day 7,1,1,E. coli,Fungi alone,0
16893,20210210,Day 7,1,2,E. coli,Fungi alone,0
16893,20210210,Day 7,1,1,S. aureus,0.1ng/mL LPS,0
16893,20210210,Day 7,1,2,S. aureus,0.1ng/mL LPS,0
16893,20210210,Day 7,1,1,S. aureus,100ng/mL LPS,0
16893,20210210,Day 7,1,2,S. aureus,100ng/mL LPS,0
16893,20210210,Day 7,1,1,S. aureus,0.1ng/mL LTA,0
16893,20210210,Day 7,1,2,S. aureus,0.1ng/mL LTA,0
16893,20210210,Day 7,1,1,S. aureus,100ng/mL LTA,0
16893,20210210,Day 7,1,2,S. aureus,100ng/mL LTA,0
16893,20210210,Day 7,1,1,S. aureus,Autoclaved bacteria,0
16893,20210210,Day 7,1,2,S. aureus,Autoclaved bacteria,0
16893,20210210,Day 7,1,1,S. aureus,Fungi alone,0
16893,20210210,Day 7,1,2,S. aureus,Fungi alone,0
18216,20210210,Day 7,1,1,E. coli,0.1ng/mL LPS,0
18216,20210210,Day 7,1,2,E. coli,0.1ng/mL LPS,0
18216,20210210,Day 7,1,1,E. coli,100ng/mL LPS,0
18216,20210210,Day 7,1,2,E. coli,100ng/mL LPS,0
18216,20210210,Day 7,1,1,E. coli,0.1ng/mL LTA,0
18216,20210210,Day 7,1,2,E. coli,0.1ng/mL LTA,0
18216,20210210,Day 7,1,1,E. coli,100ng/mL LTA,0
18216,20210210,Day 7,1,2,E. coli,100ng/mL LTA,0
18216,20210210,Day 7,1,1,E. coli,Autoclaved bacteria,0
18216,20210210,Day 7,1,2,E. coli,Autoclaved bacteria,0
18216,20210210,Day 7,1,1,E. coli,Fungi alone,0
18216,20210210,Day 7,1,2,E. coli,Fungi alone,0
18216,20210210,Day 7,1,1,S. aureus,0.1ng/mL LPS,0
18216,20210210,Day 7,1,2,S. aureus,0.1ng/mL LPS,0
18216,20210210,Day 7,1,1,S. aureus,100ng/mL LPS,0
18216,20210210,Day 7,1,2,S. aureus,100ng/mL LPS,0
18216,20210210,Day 7,1,1,S. aureus,0.1ng/mL LTA,0
18216,20210210,Day 7,1,2,S. aureus,0.1ng/mL LTA,0
18216,20210210,Day 7,1,1,S. aureus,100ng/mL LTA,0
18216,20210210,Day 7,1,2,S. aureus,100ng/mL LTA,0
18216,20210210,Day 7,1,1,S. aureus,Autoclaved bacteria,0
18216,20210210,Day 7,1,2,S. aureus,Autoclaved bacteria,0
18216,20210210,Day 7,1,1,S. aureus,Fungi alone,0
18216,20210210,Day 7,1,2,S. aureus,Fungi alone,0
19872,20210210,Day 7,1,1,E. coli,0.1ng/mL LPS,0
19872,20210210,Day 7,1,2,E. coli,0.1ng/mL LPS,0
19872,20210210,Day 7,1,1,E. coli,100ng/mL LPS,0
19872,20210210,Day 7,1,2,E. coli,100ng/mL LPS,0
19872,20210210,Day 7,1,1,E. coli,0.1ng/mL LTA,0
19872,20210210,Day 7,1,2,E. coli,0.1ng/mL LTA,0
19872,20210210,Day 7,1,1,E. coli,100ng/mL LTA,0
19872,20210210,Day 7,1,2,E. coli,100ng/mL LTA,0
19872,20210210,Day 7,1,1,E. coli,Autoclaved bacteria,0
19872,20210210,Day 7,1,2,E. coli,Autoclaved bacteria,0
19872,20210210,Day 7,1,1,E. coli,Fungi alone,0
19872,20210210,Day 7,1,2,E. coli,Fungi alone,0
19872,20210210,Day 7,1,1,S. aureus,0.1ng/mL LPS,0
19872,20210210,Day 7,1,2,S. aureus,0.1ng/mL LPS,0
19872,20210210,Day 7,1,1,S. aureus,100ng/mL LPS,0
19872,20210210,Day 7,1,2,S. aureus,100ng/mL LPS,0
19872,20210210,Day 7,1,1,S. aureus,0.1ng/mL LTA,0
19872,20210210,Day 7,1,2,S. aureus,0.1ng/mL LTA,0
19872,20210210,Day 7,1,1,S. aureus,100ng/mL LTA,0
19872,20210210,Day 7,1,2,S. aureus,100ng/mL LTA,0
19872,20210210,Day 7,1,1,S. aureus,Autoclaved bacteria,0
19872,20210210,Day 7,1,2,S. aureus,Autoclaved bacteria,0
19872,20210210,Day 7,1,1,S. aureus,Fungi alone,0
19872,20210210,Day 7,1,2,S. aureus,Fungi alone,0
21487,20210210,Day 7,1,1,E. coli,0.1ng/mL LPS,0
21487,20210210,Day 7,1,2,E. coli,0.1ng/mL LPS,0
21487,20210210,Day 7,1,1,E. coli,100ng/mL LPS,0
21487,20210210,Day 7,1,2,E. coli,100ng/mL LPS,0
21487,20210210,Day 7,1,1,E. coli,0.1ng/mL LTA,0
21487,20210210,Day 7,1,2,E. coli,0.1ng/mL LTA,0
21487,20210210,Day 7,1,1,E. coli,100ng/mL LTA,0
21487,20210210,Day 7,1,2,E. coli,100ng/mL LTA,0
21487,20210210,Day 7,1,1,E. coli,Autoclaved bacteria,0
21487,20210210,Day 7,1,2,E. coli,Autoclaved bacteria,0
21487,20210210,Day 7,1,1,E. coli,Fungi alone,0
21487,20210210,Day 7,1,2,E. coli,Fungi alone,0
21487,20210210,Day 7,1,1,S. aureus,0.1ng/mL LPS,0
21487,20210210,Day 7,1,2,S. aureus,0.1ng/mL LPS,0
21487,20210210,Day 7,1,1,S. aureus,100ng/mL LPS,0
21487,20210210,Day 7,1,2,S. aureus,100ng/mL LPS,0
21487,20210210,Day 7,1,1,S. aureus,0.1ng/mL LTA,0
21487,20210210,Day 7,1,2,S. aureus,0.1ng/mL LTA,0
21487,20210210,Day 7,1,1,S. aureus,100ng/mL LTA,0
21487,20210210,Day 7,1,2,S. aureus,100ng/mL LTA,0
21487,20210210,Day 7,1,1,S. aureus,Autoclaved bacteria,0
21487,20210210,Day 7,1,2,S. aureus,Autoclaved bacteria,0
21487,20210210,Day 7,1,1,S. aureus,Fungi alone,0
21487,20210210,Day 7,1,2,S. aureus,Fungi alone,0
CON,20210210,Day 7,1,1,E. coli,CON control,0
CON,20210210,Day 7,1,2,E. coli,CON control,0
CON,20210210,Day 7,1,1,E. coli,PDB control,0
CON,20210210,Day 7,1,2,E. coli,PDB control,0
CON,20210210,Day 7,1,1,S. aureus,CON control,0
CON,20210210,Day 7,1,2,S. aureus,CON control,0
CON,20210210,Day 7,1,1,S. aureus,PDB control,0
CON,20210210,Day 7,1,2,S. aureus,PDB control,0
5444,20210222,Day14,1,1,E. coli,0.1ng/mL LPS,0
5444,20210222,Day14,1,2,E. coli,0.1ng/mL LPS,0
5444,20210222,Day14,1,1,E. coli,100ng/mL LPS,0
5444,20210222,Day14,1,2,E. coli,100ng/mL LPS,0
5444,20210222,Day14,1,1,E. coli,0.1ng/mL LTA,0
5444,20210222,Day14,1,2,E. coli,0.1ng/mL LTA,0
5444,20210222,Day14,1,1,E. coli,100ng/mL LTA,0
5444,20210222,Day14,1,2,E. coli,100ng/mL LTA,0
5444,20210222,Day14,1,1,E. coli,Autoclaved bacteria,0
5444,20210222,Day14,1,2,E. coli,Autoclaved bacteria,0
5444,20210222,Day14,1,1,E. coli,Fungi alone,0
5444,20210222,Day14,1,2,E. coli,Fungi alone,0
5444,20210222,Day14,1,1,S. aureus,0.1ng/mL LPS,0
5444,20210222,Day14,1,2,S. aureus,0.1ng/mL LPS,0
5444,20210222,Day14,1,1,S. aureus,100ng/mL LPS,0
5444,20210222,Day14,1,2,S. aureus,100ng/mL LPS,0
5444,20210222,Day14,1,1,S. aureus,0.1ng/mL LTA,0
5444,20210222,Day14,1,2,S. aureus,0.1ng/mL LTA,0
5444,20210222,Day14,1,1,S. aureus,100ng/mL LTA,0
5444,20210222,Day14,1,2,S. aureus,100ng/mL LTA,0
5444,20210222,Day14,1,1,S. aureus,Autoclaved bacteria,0
5444,20210222,Day14,1,2,S. aureus,Autoclaved bacteria,0
5444,20210222,Day14,1,1,S. aureus,Fungi alone,0
5444,20210222,Day14,1,2,S. aureus,Fungi alone,0
16893,20210222,Day14,1,1,E. coli,0.1ng/mL LPS,0
16893,20210222,Day14,1,2,E. coli,0.1ng/mL LPS,0
16893,20210222,Day14,1,1,E. coli,100ng/mL LPS,0
16893,20210222,Day14,1,2,E. coli,100ng/mL LPS,0
16893,20210222,Day14,1,1,E. coli,0.1ng/mL LTA,0
16893,20210222,Day14,1,2,E. coli,0.1ng/mL LTA,0
16893,20210222,Day14,1,1,E. coli,100ng/mL LTA,0
16893,20210222,Day14,1,2,E. coli,100ng/mL LTA,0
16893,20210222,Day14,1,1,E. coli,Autoclaved bacteria,0
16893,20210222,Day14,1,2,E. coli,Autoclaved bacteria,0
16893,20210222,Day14,1,1,E. coli,Fungi alone,0
16893,20210222,Day14,1,2,E. coli,Fungi alone,0
16893,20210222,Day14,1,1,S. aureus,0.1ng/mL LPS,0
16893,20210222,Day14,1,2,S. aureus,0.1ng/mL LPS,0
16893,20210222,Day14,1,1,S. aureus,100ng/mL LPS,0
16893,20210222,Day14,1,2,S. aureus,100ng/mL LPS,0
16893,20210222,Day14,1,1,S. aureus,0.1ng/mL LTA,0
16893,20210222,Day14,1,2,S. aureus,0.1ng/mL LTA,0
16893,20210222,Day14,1,1,S. aureus,100ng/mL LTA,0
16893,20210222,Day14,1,2,S. aureus,100ng/mL LTA,0
16893,20210222,Day14,1,1,S. aureus,Autoclaved bacteria,0
16893,20210222,Day14,1,2,S. aureus,Autoclaved bacteria,0
16893,20210222,Day14,1,1,S. aureus,Fungi alone,0
16893,20210222,Day14,1,2,S. aureus,Fungi alone,0
18216,20210222,Day14,1,1,E. coli,0.1ng/mL LPS,0
18216,20210222,Day14,1,2,E. coli,0.1ng/mL LPS,0
18216,20210222,Day14,1,1,E. coli,100ng/mL LPS,0
18216,20210222,Day14,1,2,E. coli,100ng/mL LPS,0
18216,20210222,Day14,1,1,E. coli,0.1ng/mL LTA,0
18216,20210222,Day14,1,2,E. coli,0.1ng/mL LTA,0
18216,20210222,Day14,1,1,E. coli,100ng/mL LTA,0
18216,20210222,Day14,1,2,E. coli,100ng/mL LTA,0
18216,20210222,Day14,1,1,E. coli,Autoclaved bacteria,0
18216,20210222,Day14,1,2,E. coli,Autoclaved bacteria,0
18216,20210222,Day14,1,1,E. coli,Fungi alone,0
18216,20210222,Day14,1,2,E. coli,Fungi alone,0
18216,20210222,Day14,1,1,S. aureus,0.1ng/mL LPS,0
18216,20210222,Day14,1,2,S. aureus,0.1ng/mL LPS,0
18216,20210222,Day14,1,1,S. aureus,100ng/mL LPS,0
18216,20210222,Day14,1,2,S. aureus,100ng/mL LPS,0
18216,20210222,Day14,1,1,S. aureus,0.1ng/mL LTA,0
18216,20210222,Day14,1,2,S. aureus,0.1ng/mL LTA,0
18216,20210222,Day14,1,1,S. aureus,100ng/mL LTA,0
18216,20210222,Day14,1,2,S. aureus,100ng/mL LTA,0
18216,20210222,Day14,1,1,S. aureus,Autoclaved bacteria,0
18216,20210222,Day14,1,2,S. aureus,Autoclaved bacteria,0
18216,20210222,Day14,1,1,S. aureus,Fungi alone,0
18216,20210222,Day14,1,2,S. aureus,Fungi alone,0
19872,20210222,Day14,1,1,E. coli,0.1ng/mL LPS,0
19872,20210222,Day14,1,2,E. coli,0.1ng/mL LPS,0
19872,20210222,Day14,1,1,E. coli,100ng/mL LPS,0
19872,20210222,Day14,1,2,E. coli,100ng/mL LPS,0
19872,20210222,Day14,1,1,E. coli,0.1ng/mL LTA,0
19872,20210222,Day14,1,2,E. coli,0.1ng/mL LTA,0
19872,20210222,Day14,1,1,E. coli,100ng/mL LTA,0
19872,20210222,Day14,1,2,E. coli,100ng/mL LTA,0
19872,20210222,Day14,1,1,E. coli,Autoclaved bacteria,0
19872,20210222,Day14,1,2,E. coli,Autoclaved bacteria,0
19872,20210222,Day14,1,1,E. coli,Fungi alone,0
19872,20210222,Day14,1,2,E. coli,Fungi alone,0
19872,20210222,Day14,1,1,S. aureus,0.1ng/mL LPS,0
19872,20210222,Day14,1,2,S. aureus,0.1ng/mL LPS,0
19872,20210222,Day14,1,1,S. aureus,100ng/mL LPS,0
19872,20210222,Day14,1,2,S. aureus,100ng/mL LPS,0
19872,20210222,Day14,1,1,S. aureus,0.1ng/mL LTA,0
19872,20210222,Day14,1,2,S. aureus,0.1ng/mL LTA,0
19872,20210222,Day14,1,1,S. aureus,100ng/mL LTA,0
19872,20210222,Day14,1,2,S. aureus,100ng/mL LTA,0
19872,20210222,Day14,1,1,S. aureus,Autoclaved bacteria,0
19872,20210222,Day14,1,2,S. aureus,Autoclaved bacteria,0
19872,20210222,Day14,1,1,S. aureus,Fungi alone,0
19872,20210222,Day14,1,2,S. aureus,Fungi alone,0
21487,20210222,Day14,1,1,E. coli,0.1ng/mL LPS,0
21487,20210222,Day14,1,2,E. coli,0.1ng/mL LPS,0
21487,20210222,Day14,1,1,E. coli,100ng/mL LPS,0
21487,20210222,Day14,1,2,E. coli,100ng/mL LPS,0
21487,20210222,Day14,1,1,E. coli,0.1ng/mL LTA,0
21487,20210222,Day14,1,2,E. coli,0.1ng/mL LTA,0
21487,20210222,Day14,1,1,E. coli,100ng/mL LTA,0
21487,20210222,Day14,1,2,E. coli,100ng/mL LTA,0
21487,20210222,Day14,1,1,E. coli,Autoclaved bacteria,0
21487,20210222,Day14,1,2,E. coli,Autoclaved bacteria,0
21487,20210222,Day14,1,1,E. coli,Fungi alone,0
21487,20210222,Day14,1,2,E. coli,Fungi alone,0
21487,20210222,Day14,1,1,S. aureus,0.1ng/mL LPS,0
21487,20210222,Day14,1,2,S. aureus,0.1ng/mL LPS,0
21487,20210222,Day14,1,1,S. aureus,100ng/mL LPS,0
21487,20210222,Day14,1,2,S. aureus,100ng/mL LPS,0
21487,20210222,Day14,1,1,S. aureus,0.1ng/mL LTA,0
21487,20210222,Day14,1,2,S. aureus,0.1ng/mL LTA,0
21487,20210222,Day14,1,1,S. aureus,100ng/mL LTA,0
21487,20210222,Day14,1,2,S. aureus,100ng/mL LTA,0
21487,20210222,Day14,1,1,S. aureus,Autoclaved bacteria,0
21487,20210222,Day14,1,2,S. aureus,Autoclaved bacteria,0
21487,20210222,Day14,1,1,S. aureus,Fungi alone,0
21487,20210222,Day14,1,2,S. aureus,Fungi alone,0
CON,20210222,Day14,1,1,E. coli,CON control,0
CON,20210222,Day14,1,2,E. coli,CON control,0
CON,20210222,Day14,1,1,E. coli,PDB control,0
CON,20210222,Day14,1,2,E. coli,PDB control,0
CON,20210222,Day14,1,1,S. aureus,CON control,0
CON,20210222,Day14,1,2,S. aureus,CON control,0
CON,20210222,Day14,1,1,S. aureus,PDB control,0
CON,20210222,Day14,1,2,S. aureus,PDB control,0
13877,20210310,Day 3,1,1,E. coli,0.1ng/mL LPS,0
13877,20210310,Day 3,1,2,E. coli,0.1ng/mL LPS,0
13877,20210310,Day 3,1,1,E. coli,100ng/mL LPS,0
13877,20210310,Day 3,1,2,E. coli,100ng/mL LPS,0
13877,20210310,Day 3,1,1,E. coli,0.1ng/mL LTA,0
13877,20210310,Day 3,1,2,E. coli,0.1ng/mL LTA,0
13877,20210310,Day 3,1,1,E. coli,100ng/mL LTA,0
13877,20210310,Day 3,1,2,E. coli,100ng/mL LTA,0
13877,20210310,Day 3,1,1,E. coli,Autoclaved bacteria,0
13877,20210310,Day 3,1,2,E. coli,Autoclaved bacteria,0
13877,20210310,Day 3,1,1,E. coli,Fungi alone,0
13877,20210310,Day 3,1,2,E. coli,Fungi alone,0
13877,20210310,Day 3,1,1,S. aureus,0.1ng/mL LPS,0
13877,20210310,Day 3,1,2,S. aureus,0.1ng/mL LPS,0
13877,20210310,Day 3,1,1,S. aureus,100ng/mL LPS,0
13877,20210310,Day 3,1,2,S. aureus,100ng/mL LPS,0
13877,20210310,Day 3,1,1,S. aureus,0.1ng/mL LTA,0
13877,20210310,Day 3,1,2,S. aureus,0.1ng/mL LTA,0
13877,20210310,Day 3,1,1,S. aureus,100ng/mL LTA,0
13877,20210310,Day 3,1,2,S. aureus,100ng/mL LTA,0
13877,20210310,Day 3,1,1,S. aureus,Autoclaved bacteria,0
13877,20210310,Day 3,1,2,S. aureus,Autoclaved bacteria,0
13877,20210310,Day 3,1,1,S. aureus,Fungi alone,0
13877,20210310,Day 3,1,2,S. aureus,Fungi alone,0
18083,20210310,Day 3,1,1,E. coli,0.1ng/mL LPS,0
18083,20210310,Day 3,1,2,E. coli,0.1ng/mL LPS,0
18083,20210310,Day 3,1,1,E. coli,100ng/mL LPS,0
18083,20210310,Day 3,1,2,E. coli,100ng/mL LPS,0
18083,20210310,Day 3,1,1,E. coli,0.1ng/mL LTA,0
18083,20210310,Day 3,1,2,E. coli,0.1ng/mL LTA,0
18083,20210310,Day 3,1,1,E. coli,100ng/mL LTA,0
18083,20210310,Day 3,1,2,E. coli,100ng/mL LTA,0
18083,20210310,Day 3,1,1,E. coli,Autoclaved bacteria,0
18083,20210310,Day 3,1,2,E. coli,Autoclaved bacteria,0
18083,20210310,Day 3,1,1,E. coli,Fungi alone,0
18083,20210310,Day 3,1,2,E. coli,Fungi alone,0
18083,20210310,Day 3,1,1,S. aureus,0.1ng/mL LPS,0
18083,20210310,Day 3,1,2,S. aureus,0.1ng/mL LPS,0
18083,20210310,Day 3,1,1,S. aureus,100ng/mL LPS,0
18083,20210310,Day 3,1,2,S. aureus,100ng/mL LPS,0
18083,20210310,Day 3,1,1,S. aureus,0.1ng/mL LTA,0
18083,20210310,Day 3,1,2,S. aureus,0.1ng/mL LTA,0
18083,20210310,Day 3,1,1,S. aureus,100ng/mL LTA,0
18083,20210310,Day 3,1,2,S. aureus,100ng/mL LTA,0
18083,20210310,Day 3,1,1,S. aureus,Autoclaved bacteria,0
18083,20210310,Day 3,1,2,S. aureus,Autoclaved bacteria,0
18083,20210310,Day 3,1,1,S. aureus,Fungi alone,0
18083,20210310,Day 3,1,2,S. aureus,Fungi alone,0
18209,20210310,Day 3,1,1,E. coli,0.1ng/mL LPS,0
18209,20210310,Day 3,1,2,E. coli,0.1ng/mL LPS,0
18209,20210310,Day 3,1,1,E. coli,100ng/mL LPS,0
18209,20210310,Day 3,1,2,E. coli,100ng/mL LPS,0
18209,20210310,Day 3,1,1,E. coli,0.1ng/mL LTA,0
18209,20210310,Day 3,1,2,E. coli,0.1ng/mL LTA,0
18209,20210310,Day 3,1,1,E. coli,100ng/mL LTA,0
18209,20210310,Day 3,1,2,E. coli,100ng/mL LTA,0
18209,20210310,Day 3,1,1,E. coli,Autoclaved bacteria,0
18209,20210310,Day 3,1,2,E. coli,Autoclaved bacteria,0
18209,20210310,Day 3,1,1,E. coli,Fungi alone,0
18209,20210310,Day 3,1,2,E. coli,Fungi alone,0
18209,20210310,Day 3,1,1,S. aureus,0.1ng/mL LPS,0
18209,20210310,Day 3,1,2,S. aureus,0.1ng/mL LPS,0
18209,20210310,Day 3,1,1,S. aureus,100ng/mL LPS,0
18209,20210310,Day 3,1,2,S. aureus,100ng/mL LPS,0
18209,20210310,Day 3,1,1,S. aureus,0.1ng/mL LTA,0
18209,20210310,Day 3,1,2,S. aureus,0.1ng/mL LTA,0
18209,20210310,Day 3,1,1,S. aureus,100ng/mL LTA,0
18209,20210310,Day 3,1,2,S. aureus,100ng/mL LTA,0
18209,20210310,Day 3,1,1,S. aureus,Autoclaved bacteria,0
18209,20210310,Day 3,1,2,S. aureus,Autoclaved bacteria,0
18209,20210310,Day 3,1,1,S. aureus,Fungi alone,0
18209,20210310,Day 3,1,2,S. aureus,Fungi alone,0
21494,20210310,Day 3,1,1,E. coli,0.1ng/mL LPS,0
21494,20210310,Day 3,1,2,E. coli,0.1ng/mL LPS,0
21494,20210310,Day 3,1,1,E. coli,100ng/mL LPS,0
21494,20210310,Day 3,1,2,E. coli,100ng/mL LPS,0
21494,20210310,Day 3,1,1,E. coli,0.1ng/mL LTA,0
21494,20210310,Day 3,1,2,E. coli,0.1ng/mL LTA,0
21494,20210310,Day 3,1,1,E. coli,100ng/mL LTA,0
21494,20210310,Day 3,1,2,E. coli,100ng/mL LTA,0
21494,20210310,Day 3,1,1,E. coli,Autoclaved bacteria,0
21494,20210310,Day 3,1,2,E. coli,Autoclaved bacteria,0
21494,20210310,Day 3,1,1,E. coli,Fungi alone,0
21494,20210310,Day 3,1,2,E. coli,Fungi alone,0
21494,20210310,Day 3,1,1,S. aureus,0.1ng/mL LPS,0
21494,20210310,Day 3,1,2,S. aureus,0.1ng/mL LPS,0
21494,20210310,Day 3,1,1,S. aureus,100ng/mL LPS,0
21494,20210310,Day 3,1,2,S. aureus,100ng/mL LPS,0
21494,20210310,Day 3,1,1,S. aureus,0.1ng/mL LTA,0
21494,20210310,Day 3,1,2,S. aureus,0.1ng/mL LTA,0
21494,20210310,Day 3,1,1,S. aureus,100ng/mL LTA,0
21494,20210310,Day 3,1,2,S. aureus,100ng/mL LTA,0
21494,20210310,Day 3,1,1,S. aureus,Autoclaved bacteria,0
21494,20210310,Day 3,1,2,S. aureus,Autoclaved bacteria,0
21494,20210310,Day 3,1,1,S. aureus,Fungi alone,0
21494,20210310,Day 3,1,2,S. aureus,Fungi alone,0
